Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After,Country Code,Continent
http://utoledo.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://ntnu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tw,Unknown
http://nsw.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania
http://newcastle.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania
https://www.lib.utexas.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,433,433,unknown,Unknown
https://bucknell.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,445,445,unknown,Unknown
https://liberty.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,467,467,unknown,Unknown
https://usra.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,460,460,unknown,Unknown
http://sunysb.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://mayo.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,482,482,unknown,Unknown
http://brynmawr.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,477,477,unknown,Unknown
https://villanova.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://polyu.edu.hk,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,hk,Unknown
http://njit.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://usm.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,491,491,unknown,Unknown
http://uj.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://pepperdine.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://marist.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://udayton.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://jhuapl.edu,Compliant,No Granular Options Found,513,515,unknown,Unknown
https://vassar.edu,Compliant,Granular Consent Evaluated,511,510,unknown,Unknown
http://wesleyan.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://memphis.edu,Compliant,Granular Consent Evaluated,528,529,unknown,Unknown
http://montclair.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://ecu.edu,Compliant,Granular Consent Evaluated,523,528,unknown,Unknown
http://gvsu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,545,545,unknown,Unknown
http://chicagobooth.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://appstate.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,553,553,unknown,Unknown
http://csuchico.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://chapman.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://utas.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania
https://unlp.edu.ar,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,552,552,ar,South America
http://pace.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://uml.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://calvin.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,559,559,unknown,Unknown
http://csus.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,562,562,unknown,Unknown
https://utep.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,569,569,unknown,Unknown
http://waldenu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://und.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://mtholyoke.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://uoc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,581,581,unknown,Unknown
https://maryville.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,581,581,unknown,Unknown
https://flinders.edu.au,Non-Compliant - Cookies Set Before Consent,No Granular Options Found,586,586,au,Oceania
https://insead.edu,Compliant,Granular Consent Evaluated,588,592,unknown,Unknown
https://umassmed.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,612,612,unknown,Unknown
https://wku.edu,Compliant,No Granular Options Found,605,607,unknown,Unknown
http://uni.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://amherst.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,610,610,unknown,Unknown
https://bard.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,612,612,unknown,Unknown
http://whu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://miamioh.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://illinoisstate.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,631,631,unknown,Unknown
https://gia.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,644,644,unknown,Unknown
http://fi.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://wellesley.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://berklee.edu,Compliant,Granular Consent Evaluated,624,622,unknown,Unknown
http://uillinois.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://mass.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://clarku.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://wa.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania
http://unal.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,co,South America
http://rush.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://ucdenver.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://uakron.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://bsu.edu,Compliant,No Granular Options Found,0,0,unknown,Unknown
http://unomaha.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://metu.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://qu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://amu.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,646,646,pl,Europe
http://jcu.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,au,Oceania
http://scripps.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://vnu.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown
http://erau.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://kennesaw.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://creighton.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://hofstra.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://wright.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://txstate.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,672,672,unknown,Unknown
http://unf.edu,Compliant,No Granular Options Found,672,675,unknown,Unknown
http://maricopa.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,678,678,unknown,Unknown
http://nodak.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://wgu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://lmu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://tennessee.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://suny.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://umsl.edu,Compliant,No Granular Options Found,709,711,unknown,Unknown
https://isi.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,703,703,unknown,Unknown
http://csu.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,au,Oceania
http://shu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://colby.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,713,713,unknown,Unknown
http://ncku.edu.tw,Non-Compliant - No Consent Mechanism,No Granular Options Found,711,711,tw,Unknown
https://um.edu.my,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,715,715,my,Asia
http://westernsydney.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania
http://uwec.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://ntnu.edu,Compliant,Granular Consent Evaluated,720,721,unknown,Unknown
https://sdu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,717,717,cn,Asia
http://csuohio.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://calstate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://pucp.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,pe,Unknown
http://hacettepe.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tr,Unknown
https://hkbu.edu.hk,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,715,715,hk,Unknown
http://uncc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,737,737,unknown,Unknown
https://usg.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,731,731,unknown,Unknown
http://tcu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://ie.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,730,730,unknown,Unknown
http://icm.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,pl,Europe
https://tmc.edu,Compliant,Granular Consent Evaluated,741,743,unknown,Unknown
http://neea.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://syracuse.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://usma.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://dickinson.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,732,732,unknown,Unknown
http://utsouthwestern.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://bilkent.edu.tr,Compliant,Granular Consent Evaluated,744,743,tr,Unknown
http://ruc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
https://umm.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,738,738,unknown,Unknown
http://hss.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,761,761,unknown,Unknown
https://ceu.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,753,753,unknown,Unknown
https://nrao.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,771,771,unknown,Unknown
https://fit.edu,Compliant,No Granular Options Found,764,763,unknown,Unknown
http://moe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia
http://duq.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://oberlin.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,770,770,unknown,Unknown
https://phoenix.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,781,781,unknown,Unknown
http://cofc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://bowdoin.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,789,789,unknown,Unknown
http://uncw.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,789,789,unknown,Unknown
https://union.edu,Compliant,Granular Consent Evaluated,786,785,unknown,Unknown
https://uthscsa.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,797,797,unknown,Unknown
http://palomar.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://london.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,785,785,unknown,Unknown
https://mines.edu,Compliant,Granular Consent Evaluated,45,67,unknown,Unknown
http://etsu.edu,Compliant,Granular Consent Evaluated,79,78,unknown,Unknown
https://ucop.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,69,69,unknown,Unknown
http://murdoch.edu.au,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,95,95,au,Oceania
http://ecu.edu.au,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,116,116,au,Oceania
http://rasmussen.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,137,137,unknown,Unknown
http://yu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,135,135,unknown,Unknown
https://wichita.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,186,186,unknown,Unknown
http://hkust.edu.hk,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,183,183,hk,Unknown
https://xmu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,176,176,cn,Asia
https://calstatela.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,174,174,unknown,Unknown
https://uniandes.edu.co,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,179,179,co,South America
http://snhu.edu,Compliant,Granular Consent Evaluated,227,229,unknown,Unknown
https://suffolk.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,243,243,unknown,Unknown
https://monmouth.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,223,223,unknown,Unknown
http://bradley.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,266,266,unknown,Unknown
http://wlu.edu,Compliant,No Granular Options Found,252,254,unknown,Unknown
https://mnsu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,275,275,unknown,Unknown
