Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After
https://bmc.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,285,285
https://puls.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,288,288
http://nou.edu.tw,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://joyce.edu,Compliant,Granular Consent Evaluated,296,311
http://gogebic.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://aviator.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://stlcop.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://bmcc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://utb.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://mslaw.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://chnu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://nccc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://southwesternuniversity.edu.ng,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://fccollege.edu.pk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://brooks.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ueb.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://independence.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://mwc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://alparslan.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://institutocrecer.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ntu.edu.pk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://batestech.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://veltsi.edu.ee,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://content.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://aku.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://poli.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hebnetu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://esut.edu.ng,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://tc3.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ipin.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://pari.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uasbangalore.edu.in,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://thegordon.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://erickson.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://wfu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tianshi.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://xcc.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,271,271
https://yabatech.edu.ng,Non-Compliant - No Consent Mechanism,No Granular Options Found,270,270
https://ladelta.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,283,283
https://glenoaks.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,287,287
https://escc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,279,279
https://aoma.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,279,279
https://upla.edu.pe,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,281,281
http://haramaya.edu.et,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://fatecguarulhos.edu.br,Non-Compliant - No Consent Mechanism,No Granular Options Found,288,288
http://caii.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://xzhmu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://dmuzs.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://fortscott.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,348,348
http://vc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://sxtcm.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://cicese.edu.mx,Non-Compliant - No Consent Mechanism,No Granular Options Found,291,291
https://jhc.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,348,348
http://lvu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://tjdz.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://stpaulkatni.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://carsi.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,348,348
https://cup.edu.in,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,285,285
https://nsa.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,296,313
https://ost.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,296,296
https://jsit.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,349,349
https://buf.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,300,300
https://indycc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,300,300
https://cecyteruiz.edu.mx,Non-Compliant - No Consent Mechanism,No Granular Options Found,300,300
https://gratz.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,373,373
http://mesastate.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://utb.edu.ec,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,310,310
https://usbbog.edu.co,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,341,341
http://sdfmu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://lunet.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://ub.edu.bs,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,379,379
http://dc3.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,402,402
https://cisisu.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,329,329
https://sintegleska.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,403,403
https://binus.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,399,399
https://forum.edu.az,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,342,342
http://shams.edu.eg,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://robeson.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,393,393
https://udemedellin.edu.co,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,350,350
http://lythuongkiet-nuithanh.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,356,356
http://sppc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://zhjnc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://lapu.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,380,380
http://znp.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://tsmu.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,379,379
https://mib.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,379,379
https://lpu.edu.ph,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,24,24
https://inet.edu.ar,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,378,378
https://jc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,373,373
https://snu.edu.ua,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,380,378
http://ovu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://udpu.edu.ua,Non-Compliant - No Consent Mechanism,No Granular Options Found,376,376
https://aland.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,52,52
https://digitallibrary.edu.pk,Non-Compliant - No Consent Mechanism,No Granular Options Found,377,377
https://scciowa.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,390,390
http://gcu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,48,48
http://jxstnu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://4cd.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
https://usml.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,383,383
https://mercersburg.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,397,397
https://salemcc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,388,388
http://qlnu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,385,385
https://gurnick.edu,Compliant,Granular Consent Evaluated,83,87
https://gfu.edu.ng,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,84,84
http://aust.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
https://profuturo.education,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,91,91
https://globaluniversity.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,410,410
http://xijing.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://hcmulaw.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,403,403
http://dlfu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://ahsztc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://hnufe.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://pgdthapmuoidt.edu.vn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,400,400
https://rccd.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,403,403
https://shms.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,407,407
https://noesis.edu.gr,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,406,405
http://tsnc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://gzccc.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,96,96
https://calebuniversity.edu.ng,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,115,115
https://valleyforge.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,412,413
https://nbu.edu.sa,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,402,405
http://genetics.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://stmarys.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,410,410
https://cimh.edu.bb,Non-Compliant - No Consent Mechanism,No Granular Options Found,412,412
https://maimonides.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,119,119
https://cv.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,129,129
https://titularizare.edu.ro,Non-Compliant - No Consent Mechanism,No Granular Options Found,416,416
https://southside.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,128,128
https://carteret.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,129,129
https://usuniversity.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,428,428
https://alinnco.edu.mx,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,140,140
https://bezmialem.edu.tr,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,140,140
https://jis.edu.bd,Non-Compliant - No Consent Mechanism,No Granular Options Found,423,423
https://rm.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,141,141
https://pgddailoc.edu.vn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,136,136
http://gzhmc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://uniamazonia.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://fsc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://pnc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://connorsstate.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,420,420
https://uef.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,436,436
https://iba-suk.edu.pk,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,426,426
https://teco.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,141,141
http://ksi.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://ncu.edu.jm,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,430,430
https://aveda.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,146,146
http://hkust-gz.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ylu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://nbut.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://gdupt.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,430,430
http://hdky.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://efc.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,429,434
http://escuelas.edu.ar,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://univdhaka.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,141,141
http://lhu.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://fcmsantacasasp.edu.br,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,454,454
https://soran.edu.iq,Non-Compliant - No Consent Mechanism,No Granular Options Found,445,445
