Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After,Country Code,Continent,Website_clean
http://unai.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,333,333,unknown,Unknown,unai.edu
https://monarch.edu.au,Compliant,No Granular Options Found,366,370,au,Oceania,monarch.edu.au
https://brand.education,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,370,370,unknown,Unknown,brand.education
http://sdie.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,sdie.edu.cn
http://hftc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,hftc.edu.cn
https://uog.edu.pk,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,368,368,pk,Unknown,uog.edu.pk
https://tsu.edu.ge,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,364,364,ge,Unknown,tsu.edu.ge
https://escuelageneralisimo.edu.pe,Compliant,Granular Consent Evaluated,366,371,pe,Unknown,escuelageneralisimo.edu.pe
https://kdpu.edu.ua,Non-Compliant - No Consent Mechanism,No Granular Options Found,371,371,ua,Unknown,kdpu.edu.ua
https://cspe.edu.hk,Non-Compliant - No Consent Mechanism,No Granular Options Found,373,373,hk,Unknown,cspe.edu.hk
https://bia.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,378,378,unknown,Unknown,bia.edu
http://eulc.edu.eg,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,eg,Africa,eulc.edu.eg
https://golfcollege.edu,Compliant,Granular Consent Evaluated,383,383,unknown,Unknown,golfcollege.edu
https://aims.education,Compliant,Granular Consent Evaluated,380,382,unknown,Unknown,aims.education
https://eaglegatecollege.edu,Compliant,Error in Granular Consent Evaluation,380,0,unknown,Unknown,eaglegatecollege.edu
http://unaula.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,co,South America,unaula.edu.co
http://thcstranphuductrong.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,vn,Unknown,thcstranphuductrong.edu.vn
http://topkapi.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,tr,Unknown,topkapi.edu.tr
http://portal.edu.ro,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,ro,Unknown,portal.edu.ro
http://sxpi.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,sxpi.edu.cn
http://bcet.edu.in,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,in,Asia,bcet.edu.in
http://seoulacademy.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,vn,Unknown,seoulacademy.edu.vn
http://nsuk.edu.ng,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,ng,Africa,nsuk.edu.ng
http://sms.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sms.edu
http://springfieldcollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,springfieldcollege.edu
http://studyingreece.edu.gr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,gr,Unknown,studyingreece.edu.gr
http://chapin.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,chapin.edu
http://ott.edu.ar,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,ar,South America,ott.edu.ar
http://ntsu.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,tw,Unknown,ntsu.edu.tw
http://chip.edu.pk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,pk,Unknown,chip.edu.pk
http://ila.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,vn,Unknown,ila.edu.vn
http://wsisiz.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,pl,Europe,wsisiz.edu.pl
http://chihlee.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,tw,Unknown,chihlee.edu.tw
http://allencc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,allencc.edu
http://zntu.edu.ua,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,ua,Unknown,zntu.edu.ua
http://byau.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,byau.edu.cn
http://hubce.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,hubce.edu.cn
http://ecsi.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,ecsi.edu.cn
http://ntsc.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,ntsc.edu.cn
http://njrts.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,njrts.edu.cn
http://ssuet.edu.pk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,pk,Unknown,ssuet.edu.pk
http://fvi.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,fvi.edu
http://wheeling.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,wheeling.edu
http://principia.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,principia.edu
http://aiimsrbl.edu.in,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,aiimsrbl.edu.in
http://aurouniversity.edu.in,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,aurouniversity.edu.in
http://centro.edu.mx,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,mx,North America,centro.edu.mx
http://ens.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,br,South America,ens.edu.br
http://liceopieralli.edu.it,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,it,Europe,liceopieralli.edu.it
http://nsau.edu.ru,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,ru,Unknown,nsau.edu.ru
http://bayar.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,tr,Unknown,bayar.edu.tr
